Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780992169,33.3,729,64.2
1780992170,33.3,729,64.7
1780992171,20,727,65.2
1780992173,28.6,728,65.2
1780992174,28.6,728,64.7
1780992175,20,729,64.7
1780992176,28.6,728,63.3
1780992178,16.7,728,65.7
1780992179,20,728,65.2
1780992180,33.3,726,65.7
1780992181,20,726,66.2
1780992182,62.5,715,66.2
1780992184,20,716,64.2
1780992185,28.6,715,64.7
1780992186,20,713,65.2
1780992187,25,713,64.2
1780992188,28.6,712,63.7
1780992190,42.9,713,64.7
1780992191,33.3,719,65.2
1780992192,33.3,715,63.7
1780992193,20,714,64.7
1780992195,28.6,712,64.2
1780992196,33.3,712,65.2
1780992197,28.6,710,65.2
1780992198,20,710,64.2
1780992199,33.3,710,64.2
1780992201,27.3,710,64.2
1780992202,85.7,613,65.2
1780992203,57.1,617,65.7
1780992204,33.3,606,65.7
1780992205,33.3,602,65.2
1780992207,25,600,64.7
1780992208,30.8,597,65.2
1780992209,33.3,595,65.2
1780992210,20,595,64.2
1780992212,40,589,65.2
1780992213,20,588,64.7
1780992214,33.3,586,64.7
1780992215,25,587,63.7
1780992217,33.3,586,64.2
1780992218,20,583,64.2
1780992219,20,583,63.7
1780992220,20,584,63.7
1780992221,33.3,584,64.7
1780992223,30.8,583,64.2
1780992224,30.8,583,62.8
1780992225,30.8,583,62.8
1780992226,30.8,585,63.3
1780992228,27.3,585,64.2
1780992229,25,585,63.3
1780992230,33.3,585,62.3
1780992231,30.8,585,63.3
1780992233,33.3,585,63.3
1780992234,42.9,585,63.7
1780992235,0,585,63.3
1780992236,20,585,63.7
1780992238,30.8,585,63.3
1780992239,30.8,584,62.8
1780992240,20,584,63.3
1780992241,33.3,583,63.7
1780992242,20,582,63.7
