Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780987107,28.6,608,62.3
1780987109,33.3,606,62.3
1780987110,33.3,606,62.8
1780987111,20,607,61.8
1780987112,0,607,61.8
1780987113,29.4,608,63.3
1780987115,20,608,63.7
1780987116,33.3,608,62.3
1780987117,28.6,608,63.7
1780987118,28.6,605,63.7
1780987119,50,537,63.3
1780987121,60,516,65.7
1780987122,20,508,63.7
1780987123,42.9,506,63.7
1780987124,30,504,63.3
1780987126,26.7,503,62.3
1780987127,25,501,63.3
1780987128,21.4,499,63.7
1780987129,20,494,64.2
1780987131,33.3,491,63.7
1780987132,33.3,491,63.7
1780987133,20,490,63.7
1780987134,26.7,489,61.8
1780987136,27.3,486,62.3
1780987137,21.4,486,61.8
1780987138,26.7,485,61.3
1780987139,20,484,62.3
1780987141,33.3,484,63.3
1780987142,0,483,62.3
1780987143,20,483,62.8
1780987144,26.7,483,61.3
1780987145,26.7,483,62.3
1780987147,33.3,483,63.3
1780987148,28.6,483,62.3
1780987149,28.6,484,62.3
1780987150,20,484,63.3
1780987151,25,487,61.8
1780987153,23.1,487,61.3
1780987154,33.3,485,61.3
1780987155,20,485,62.3
1780987156,20,485,62.8
1780987158,33.3,485,62.3
1780987159,28.6,484,61.8
1780987160,33.3,482,61.8
