Timestamp,CPU_Percent,RAM_Active_MB,Temp_C
1780992058,37.5,1176,71.5
1780992059,33.3,1174,71.5
1780992060,20,1173,71.1
1780992061,28.6,1173,70.6
1780992063,20,1174,70.6
1780992064,33.3,1190,71.1
1780992065,33.3,1181,70.6
1780992066,33.3,1182,70.1
1780992067,38.5,1182,70.1
1780992069,30.8,1182,70.6
1780992070,18.2,1183,69.6
1780992071,20,1184,70.1
1780992072,25,1186,70.1
1780992074,16.7,1188,70.1
1780992075,16.7,1190,70.6
1780992076,0,1169,71.5
1780992077,42.9,1121,70.6
1780992079,30.8,1118,70.1
1780992080,30,1114,69.1
1780992081,23.1,1112,70.6
1780992082,50,1110,70.1
1780992084,28.6,1110,71.1
1780992085,33.3,1102,70.1
1780992086,28.6,1102,70.1
1780992087,30.8,1102,70.6
1780992088,20,1103,70.6
1780992090,33.3,1102,70.1
1780992091,33.3,1102,70.1
1780992092,33.3,1102,70.6
1780992093,35.7,1102,69.6
1780992095,31.2,1102,70.6
1780992096,33.3,1103,70.1
1780992097,20,1103,70.1
1780992098,42.9,1103,70.6
1780992099,28.6,1103,68.6
1780992101,33.3,1103,69.6
1780992102,42.9,1101,70.6
1780992103,33.3,1101,69.6
1780992104,37.5,1100,69.6
1780992105,28.6,1099,70.6
1780992107,33.3,1099,69.6
1780992108,25,1099,69.6
1780992109,30.8,1100,69.1
1780992110,33.3,1100,70.1
1780992112,28.6,1100,70.1
1780992113,33.3,1101,71.5
1780992114,16.7,1100,69.1
1780992115,66.7,1099,69.6
1780992116,16.7,1112,69.6
1780992118,33.3,1111,70.1
1780992119,33.3,1107,70.1
1780992120,20,1107,70.6
1780992121,33.3,1106,71.5
1780992123,20,1105,70.1
1780992124,33.3,1103,70.1
1780992125,20,1105,69.6
1780992126,20,1103,69.6
1780992127,42.9,1103,69.1
1780992129,28.6,1103,70.1
1780992130,20,1102,69.6
1780992131,41.7,1102,68.6
1780992132,33.3,1102,71.1
1780992133,33.3,1103,70.6
1780992135,20,1101,69.6
1780992136,16.7,1105,69.6
1780992137,30.8,1104,69.6
1780992138,0,1105,69.6
1780992140,33.3,1105,70.6
1780992141,42.9,1105,69.1
1780992142,20,1103,69.6
1780992143,27.3,1102,69.1
1780992144,25,1102,70.6
1780992146,25,1105,69.6
1780992147,20,1102,69.6
1780992148,33.3,1102,69.6
1780992149,20,1102,70.6
1780992151,28.6,1101,69.6
1780992152,83.3,1102,70.6
1780992153,16.7,1103,70.6
1780992154,20,1103,70.6
1780992155,66.7,1103,70.6
1780992157,33.3,1100,71.1
1780992158,20,1101,70.6
1780992159,16.7,1101,70.6
1780992160,16.7,1102,71.1
1780992161,20,1101,69.6
1780992163,30.8,1101,70.6
1780992164,33.3,1102,70.6
1780992165,16.7,1102,70.1
1780992166,57.1,1105,71.1
1780992168,33.3,1105,69.6
1780992169,28.6,1105,70.1
1780992170,33.3,1105,70.6
1780992171,20,1106,69.6
1780992172,16.7,1105,69.6
1780992174,33.3,1104,69.1
1780992175,27.3,1103,68.6
1780992176,57.1,1105,69.6
1780992177,33.3,1116,70.6
1780992179,20,1117,69.6
1780992180,33.3,1115,69.6
1780992181,33.3,1113,69.6
1780992182,25,1113,69.1
1780992183,33.3,1113,70.1
1780992185,33.3,1111,70.1
1780992186,20,1109,70.1
1780992187,33.3,1106,70.1
1780992188,31.2,1106,68.6
1780992190,20,1106,68.6
1780992191,16.7,1106,70.1
1780992192,28.6,1105,69.1
1780992193,33.3,1103,69.6
1780992194,46.7,1104,69.1
1780992196,16.7,1104,70.1
1780992197,0,1104,71.5
1780992198,20,1105,69.1
1780992199,33.3,1105,70.1
1780992200,63.6,1104,69.6
1780992202,20,1104,68.6
1780992203,16.7,1104,70.1
1780992204,20,1103,70.6
1780992205,50,1107,70.6
1780992207,25,1107,71.5
1780992208,62.5,535,72.0
1780992209,66.7,542,72.0
1780992210,50,539,72.0
1780992211,33.3,536,72.5
1780992213,20,534,72.0
1780992214,20,533,71.5
1780992215,33.3,532,69.6
1780992216,0,531,71.1
1780992218,23.1,532,69.6
1780992219,33.3,525,69.6
1780992220,20,524,69.6
1780992221,33.3,524,70.1
1780992222,20,523,69.1
1780992224,20,522,69.6
1780992225,16.7,520,69.1
1780992226,20,520,69.1
1780992227,33.3,519,68.1
1780992228,16.7,523,69.1
1780992230,20,524,70.6
1780992231,23.1,524,68.6
1780992232,33.3,524,69.6
1780992233,20,523,70.1
1780992235,33.3,523,67.6
1780992236,20,522,68.1
1780992237,33.3,522,69.6
1780992238,62.5,521,70.6
1780992239,33.3,522,68.6
1780992241,20,522,69.6
1780992242,26.7,521,69.1
